"Estacao";"Data";"Hora";"Precipitacao";"TempBulboSeco";"TempBulboUmido";"TempMaxima";"TempMinima";"UmidadeRelativa";"PressaoAtmEstacao";"PressaoAtmMar";"DirecaoVento";"VelocidadeVento";"insolacao";"Nebulosidade";"Evaporacao Piche";"Temp Comp Media";"Umidade Relativa Media";"Velocidade do Vento Media";"NA"
"83004";"05/01/2000";0;-9999;20,7;19,2;22,9;-9999;87;920,2;-9999;36;3;0;10;0,9;20,74;92,5;1,333333;-9999
"83004";"05/01/2000";1200;9,7;21,7;20;-9999;19,3;86;921,9;-9999;32;4;-9999;10;-9999;-9999;-9999;-9999;-9999
"83004";"05/01/2000";1800;-9999;21,7;20,7;-9999;-9999;92;921,5;-9999;0;0;-9999;10;-9999;-9999;-9999;-9999;-9999
"83004";"06/01/2000";0;-9999;19,9;19,4;27,2;-9999;96;922,1;-9999;0;0;2,3;4;0,8;22,46;87,25;1;-9999
"83004";"06/01/2000";1200;4,9;25,1;21,2;-9999;19,2;71;923,8;-9999;36;3;-9999;9;-9999;-9999;-9999;-9999;-9999
"83004";"06/01/2000";1800;-9999;23,6;22,1;-9999;-9999;88;922,6;-9999;0;0;-9999;9;-9999;-9999;-9999;-9999;-9999
"83004";"07/01/2000";0;-9999;20,4;19,8;28,1;-9999;95;923,4;-9999;0;0;4,6;4;1,2;22,34;86,75;0,666667;-9999
"83004";"07/01/2000";1200;16,6;24,6;21,3;-9999;17,8;75;923,7;-9999;9;2;-9999;5;-9999;-9999;-9999;-9999;-9999
"83004";"07/01/2000";1800;-9999;21,1;18,9;-9999;-9999;82;922,8;-9999;0;0;-9999;10;-9999;-9999;-9999;-9999;-9999
"83004";"08/01/2000";0;-9999;20,6;20;29,7;-9999;95;924,5;-9999;0;0;6,7;10;1,4;22,64;83,5;2;-9999
"83004";"08/01/2000";1200;1,1;24,6;20,7;-9999;18,1;71;924,6;-9999;5;3;-9999;10;-9999;-9999;-9999;-9999;-9999
"83004";"08/01/2000";1800;-9999;26,2;22,5;-9999;-9999;73;921,7;-9999;14;3;-9999;9;-9999;-9999;-9999;-9999;-9999
"83004";"09/01/2000";0;-9999;20,4;19,8;29,4;-9999;95;924,5;-9999;0;0;6;10;1,8;23,14;77,25;0,666667;-9999
"83004";"09/01/2000";1200;18,1;25,5;21,1;-9999;18,2;68;925,9;-9999;0;0;-9999;5;-9999;-9999;-9999;-9999;-9999
"83004";"09/01/2000";1800;-9999;25,4;19,6;-9999;-9999;59;924,6;-9999;14;2;-9999;8;-9999;-9999;-9999;-9999;-9999
"83004";"10/01/2000";0;-9999;21,3;20,2;32,5;-9999;91;925,3;-9999;0;0;8,7;0;2,3;23,58;63,25;0;-9999
"83004";"10/01/2000";1200;0;26,3;21,1;-9999;18,3;64;925,8;-9999;0;0;-9999;0;-9999;-9999;-9999;-9999;-9999
"83004";"10/01/2000";1800;-9999;31,2;20,6;-9999;-9999;39;922,5;-9999;0;0;-9999;8;-9999;-9999;-9999;-9999;-9999
"83004";"11/01/2000";0;-9999;20,4;17,4;31,9;-9999;75;924,5;-9999;0;0;9,7;6;3,2;25,22;61,75;2;-9999
"83004";"11/01/2000";1200;18,3;27,9;21,1;-9999;17,7;55;924,2;-9999;36;1;-9999;1;-9999;-9999;-9999;-9999;-9999
"83004";"11/01/2000";1800;-9999;30,8;20,9;-9999;-9999;42;920,8;-9999;32;5;-9999;4;-9999;-9999;-9999;-9999;-9999
"83004";"12/01/2000";0;-9999;24,3;21;31,7;-9999;75;920,8;-9999;0;0;6,4;9;4,5;24,22;72;1,666667;-9999
"83004";"12/01/2000";1200;0;26,3;19,7;-9999;20,5;55;921,3;-9999;36;2;-9999;9;-9999;-9999;-9999;-9999;-9999
"83004";"12/01/2000";1800;-9999;30,2;21;-9999;-9999;45;919,2;-9999;27;3;-9999;6;-9999;-9999;-9999;-9999;-9999
"83004";"13/01/2000";0;-9999;21,3;20,6;32,6;-9999;94;922,1;-9999;0;0;9,9;10;2,9;24,12;77,25;2;-9999
"83004";"13/01/2000";1200;117,1;25,4;21,1;-9999;19,4;69;922,3;-9999;32;2;-9999;8;-9999;-9999;-9999;-9999;-9999
"83004";"13/01/2000";1800;-9999;30,7;21,6;-9999;-9999;46;920;-9999;32;4;-9999;9;-9999;-9999;-9999;-9999;-9999
"83004";"14/01/2000";0;-9999;21,6;21,2;33,3;-9999;97;921,9;-9999;0;0;9,8;8;4,1;25,26;72,75;1,666667;-9999
"83004";"14/01/2000";1200;7,9;27,7;21,2;-9999;21,3;57;922;-9999;0;0;-9999;6;-9999;-9999;-9999;-9999;-9999
"83004";"14/01/2000";1800;-9999;31,8;22,5;-9999;-9999;46;919,5;-9999;27;5;-9999;9;-9999;-9999;-9999;-9999;-9999
"83004";"15/01/2000";0;-9999;22;21,3;32,4;-9999;94;921,1;-9999;0;0;7,7;5;4,2;24,56;73,5;3,666667;-9999
"83004";"15/01/2000";1200;0,5;26,2;20,8;-9999;20,2;62;921,2;-9999;32;4;-9999;10;-9999;-9999;-9999;-9999;-9999
"83004";"15/01/2000";1800;-9999;30,6;21,9;-9999;-9999;48;918,1;-9999;27;7;-9999;9;-9999;-9999;-9999;-9999;-9999
"83004";"16/01/2000";0;-9999;22;21;29,4;-9999;92;921;-9999;0;0;4,5;6;3,5;24,26;76,25;1;-9999
"83004";"16/01/2000";1200;1,7;25,1;20,9;-9999;20,4;69;921,3;-9999;32;2;-9999;9;-9999;-9999;-9999;-9999;-9999
"83004";"16/01/2000";1800;-9999;25,6;21,5;-9999;-9999;70;919,5;-9999;36;1;-9999;8;-9999;-9999;-9999;-9999;-9999
"83004";"17/01/2000";0;-9999;23,2;21,1;32,4;-9999;83;921,5;-9999;0;0;7,9;9;2,2;25,42;82;1;-9999
"83004";"17/01/2000";1200;4,7;27,5;22,1;-9999;20,2;63;921,5;-9999;32;3;-9999;3;-9999;-9999;-9999;-9999;-9999
"83004";"17/01/2000";1800;-9999;23;22,1;-9999;-9999;93;920,9;-9999;0;0;-9999;10;-9999;-9999;-9999;-9999;-9999
"83004";"18/01/2000";0;-9999;23,5;21,7;31,7;-9999;86;923,4;-9999;0;0;11,6;4;2,5;25,22;75,75;0,666667;-9999
"83004";"18/01/2000";1200;8,6;26,9;22,4;-9999;20,3;69;925,1;-9999;0;0;-9999;6;-9999;-9999;-9999;-9999;-9999
"83004";"18/01/2000";1800;-9999;29,4;24,3;-9999;-9999;66;922,2;-9999;18;2;-9999;7;-9999;-9999;-9999;-9999;-9999
"83004";"19/01/2000";0;-9999;23,6;21,5;24,4;-9999;84;924,1;-9999;0;0;0,3;9;2,8;21,04;90;2,333333;-9999
"83004";"19/01/2000";1200;0;23,9;21,3;-9999;18,9;80;923,4;-9999;27;1;-9999;10;-9999;-9999;-9999;-9999;-9999
"83004";"19/01/2000";1800;-9999;22,5;21;-9999;-9999;88;922;-9999;18;4;-9999;10;-9999;-9999;-9999;-9999;-9999
"83004";"20/01/2000";0;-9999;19;18,6;26,6;-9999;96;923,8;-9999;14;2;10,3;10;1;20,98;73,25;2,666667;-9999
"83004";"20/01/2000";1200;17,8;22,9;17,9;-9999;17,2;62;923,6;-9999;9;3;-9999;7;-9999;-9999;-9999;-9999;-9999
"83004";"20/01/2000";1800;-9999;24,7;19,6;-9999;-9999;63;920,9;-9999;14;3;-9999;8;-9999;-9999;-9999;-9999;-9999
"83004";"21/01/2000";0;-9999;19,1;17,3;27,2;-9999;84;921,8;-9999;14;2;6,9;6;2,7;21,28;76,25;1,333333;-9999
"83004";"21/01/2000";1200;0,1;21,6;18,4;-9999;15,6;74;921,4;-9999;0;0;-9999;10;-9999;-9999;-9999;-9999;-9999
"83004";"21/01/2000";1800;-9999;26,4;21;-9999;-9999;63;919,6;-9999;14;4;-9999;8;-9999;-9999;-9999;-9999;-9999
"83004";"22/01/2000";0;-9999;21;19,1;31;-9999;84;921,4;-9999;0;0;9;3;2,4;22,88;78,75;1,333333;-9999
"83004";"22/01/2000";1200;0;25;20,2;-9999;17;65;921,9;-9999;0;0;-9999;1;-9999;-9999;-9999;-9999;-9999
"83004";"22/01/2000";1800;-9999;27;22,4;-9999;-9999;68;920,4;-9999;18;4;-9999;6;-9999;-9999;-9999;-9999;-9999
"83004";"23/01/2000";0;-9999;20,7;19,6;28,9;-9999;91;921,4;-9999;0;0;11,2;0;2,8;21,54;70;3;-9999
"83004";"23/01/2000";1200;0,2;23;18,5;-9999;16;66;922,4;-9999;18;2;-9999;8;-9999;-9999;-9999;-9999;-9999
"83004";"23/01/2000";1800;-9999;27,8;20,8;-9999;-9999;54;921,5;-9999;14;4;-9999;4;-9999;-9999;-9999;-9999;-9999
"83004";"24/01/2000";0;-9999;19,9;17,5;28,1;-9999;80;922;-9999;9;3;4,9;5;3,4;21,8;84;2,333333;-9999
"83004";"24/01/2000";1200;0;22,6;19,4;-9999;16,1;75;923;-9999;14;2;-9999;10;-9999;-9999;-9999;-9999;-9999
"83004";"24/01/2000";1800;-9999;26;24,5;-9999;-9999;89;921,5;-9999;14;5;-9999;8;-9999;-9999;-9999;-9999;-9999
"83004";"25/01/2000";0;-9999;21,1;19,4;32,4;-9999;86;922,9;-9999;0;0;7;4;2,4;24,74;74,5;2;-9999
"83004";"25/01/2000";1200;0;24,8;21;-9999;20,1;72;922,3;-9999;5;1;-9999;9;-9999;-9999;-9999;-9999;-9999
"83004";"25/01/2000";1800;-9999;30,9;21,8;-9999;-9999;46;918,7;-9999;36;5;-9999;5;-9999;-9999;-9999;-9999;-9999
"83004";"26/01/2000";0;-9999;23,2;21,9;23,6;-9999;90;920,1;-9999;0;0;0;7;3,2;19,46;94,75;1,666667;-9999
"83004";"26/01/2000";1200;25,2;20,8;20,2;-9999;17,3;95;921,3;-9999;0;0;-9999;10;-9999;-9999;-9999;-9999;-9999
"83004";"26/01/2000";1800;-9999;19,7;19,2;-9999;-9999;96;921,1;-9999;18;3;-9999;10;-9999;-9999;-9999;-9999;-9999
"83004";"27/01/2000";0;-9999;17,8;17,2;24,1;-9999;94;922,8;-9999;18;2;2,6;10;0,5;18,88;87,25;3;-9999
"83004";"27/01/2000";1200;32,4;19,3;17,6;-9999;16,6;85;923,7;-9999;18;1;-9999;9;-9999;-9999;-9999;-9999;-9999
"83004";"27/01/2000";1800;-9999;18,3;17,4;-9999;-9999;92;923,5;-9999;18;3;-9999;10;-9999;-9999;-9999;-9999;-9999
"83004";"28/01/2000";0;-9999;17,2;15,7;23,4;-9999;86;925,1;-9999;14;5;11,8;10;0,2;17,72;71,5;2,666667;-9999
"83004";"28/01/2000";1200;0,9;18,9;15,1;-9999;13,5;68;925,9;-9999;0;0;-9999;6;-9999;-9999;-9999;-9999;-9999
"83004";"28/01/2000";1800;-9999;21,7;16,2;-9999;-9999;58;924,1;-9999;18;6;-9999;6;-9999;-9999;-9999;-9999;-9999
"83004";"29/01/2000";0;-9999;16,4;14,2;23,2;-9999;80;925,3;-9999;14;2;2,9;3;2,9;18,02;80,75;1;-9999
"83004";"29/01/2000";1200;0;18,8;16;-9999;14,3;76;925,8;-9999;0;0;-9999;10;-9999;-9999;-9999;-9999;-9999
"83004";"29/01/2000";1800;-9999;21,9;18;-9999;-9999;69;924,6;-9999;18;2;-9999;6;-9999;-9999;-9999;-9999;-9999
"83004";"30/01/2000";0;-9999;16,9;15,7;26,2;-9999;89;925,7;-9999;14;1;3,7;3;1,7;20,54;80,75;2;-9999
"83004";"30/01/2000";1200;0;20,4;18;-9999;15,7;80;926,5;-9999;0;0;-9999;10;-9999;-9999;-9999;-9999;-9999
"83004";"30/01/2000";1800;-9999;23,3;19,8;-9999;-9999;73;925,1;-9999;18;6;-9999;10;-9999;-9999;-9999;-9999;-9999
"83004";"31/01/2000";0;-9999;20,2;18,4;29,5;-9999;85;926,6;-9999;0;0;2;10;2,1;22,86;80;1,333333;-9999
"83004";"31/01/2000";1200;0;24,1;20,4;-9999;17,9;72;926,1;-9999;36;2;-9999;10;-9999;-9999;-9999;-9999;-9999
"83004";"31/01/2000";1800;-9999;28,1;21,3;-9999;-9999;56;922,8;-9999;32;2;-9999;10;-9999;-9999;-9999;-9999;-9999
"83004";"01/02/2000";0;-9999;21,4;20,9;27,2;-9999;96;923,2;-9999;0;0;3,2;10;2;22,86;87,75;3,333333;-9999
"83004";"01/02/2000";1200;5,4;21,9;20,2;-9999;20;86;925,1;-9999;32;7;-9999;10;-9999;-9999;-9999;-9999;-9999
"83004";"01/02/2000";1800;-9999;24,7;22,8;-9999;-9999;85;922,3;-9999;32;3;-9999;6;-9999;-9999;-9999;-9999;-9999
"83004";"02/02/2000";0;-9999;22,6;21,4;28,4;-9999;90;922,2;-9999;0;0;6,7;10;1,6;22,64;82,75;0,666667;-9999
"83004";"02/02/2000";1200;6,8;22,5;20,1;-9999;19,5;81;920,8;-9999;0;0;-9999;10;-9999;-9999;-9999;-9999;-9999
"83004";"02/02/2000";1800;-9999;24,6;21,1;-9999;-9999;74;919,1;-9999;14;2;-9999;8;-9999;-9999;-9999;-9999;-9999
"83004";"03/02/2000";0;-9999;21,4;20;29,9;-9999;88;919,9;-9999;0;0;0,7;10;4,2;24,2;72,75;3;-9999
"83004";"03/02/2000";1200;0;25,9;21,2;-9999;19,2;67;919,3;-9999;32;1;-9999;3;-9999;-9999;-9999;-9999;-9999
"83004";"03/02/2000";1800;-9999;28,9;21,3;-9999;-9999;52;918,1;-9999;27;8;-9999;9;-9999;-9999;-9999;-9999;-9999
"83004";"04/02/2000";0;-9999;23;21,2;28,8;-9999;86;916,9;-9999;0;0;2,6;10;4,2;23,54;81,75;5;-9999
"83004";"04/02/2000";1200;0;23,8;21,2;-9999;21,1;80;918,6;-9999;32;7;-9999;10;-9999;-9999;-9999;-9999;-9999
"83004";"04/02/2000";1800;-9999;27,6;21,8;-9999;-9999;61;916,8;-9999;32;8;-9999;10;-9999;-9999;-9999;-9999;-9999
"83004";"05/02/2000";0;-9999;22;21,2;26,2;-9999;93;918,9;-9999;0;0;1,5;7;2;21,6;88,25;1;-9999
"83004";"05/02/2000";1200;38,4;21,4;20,4;-9999;19,6;92;923;-9999;0;0;-9999;10;-9999;-9999;-9999;-9999;-9999
"83004";"05/02/2000";1800;-9999;24;21,2;-9999;-9999;79;922;-9999;14;3;-9999;10;-9999;-9999;-9999;-9999;-9999
"83004";"06/02/2000";0;-9999;20,4;19,4;25,7;-9999;91;924,2;-9999;0;0;6;8;1,2;20,76;84;1,666667;-9999
"83004";"06/02/2000";1200;2;21,2;19,7;-9999;18,7;87;925,9;-9999;0;0;-9999;10;-9999;-9999;-9999;-9999;-9999
"83004";"06/02/2000";1800;-9999;23,3;20,1;-9999;-9999;75;924,9;-9999;18;5;-9999;8;-9999;-9999;-9999;-9999;-9999
"83004";"07/02/2000";0;-9999;19,1;17,6;24,6;-9999;87;926,2;-9999;0;0;2,1;6;2,1;20,04;85,75;2,333333;-9999
"83004";"07/02/2000";1200;0;21,6;18,5;-9999;16,4;75;926,2;-9999;9;3;-9999;9;-9999;-9999;-9999;-9999;-9999
"83004";"07/02/2000";1800;-9999;21,7;19;-9999;-9999;78;925,1;-9999;18;4;-9999;10;-9999;-9999;-9999;-9999;-9999
"83004";"08/02/2000";0;-9999;18,8;18,2;24;-9999;95;926;-9999;0;0;1,7;10;1,5;20,42;85,25;0,333333;-9999
"83004";"08/02/2000";1200;0,3;20,7;18,3;-9999;17,8;80;925,7;-9999;0;0;-9999;10;-9999;-9999;-9999;-9999;-9999
"83004";"08/02/2000";1800;-9999;21,7;19,4;-9999;-9999;81;923,6;-9999;18;1;-9999;10;-9999;-9999;-9999;-9999;-9999
"83004";"09/02/2000";0;-9999;19,8;18,7;26,2;-9999;90;924,4;-9999;0;0;2;10;1,5;21,78;89,5;0,666667;-9999
"83004";"09/02/2000";1200;0,3;21,6;20,9;-9999;18,9;94;924,5;-9999;0;0;-9999;10;-9999;-9999;-9999;-9999;-9999
"83004";"09/02/2000";1800;-9999;24,5;21;-9999;-9999;74;921,3;-9999;9;2;-9999;9;-9999;-9999;-9999;-9999;-9999
"83004";"10/02/2000";0;-9999;21,1;20,5;24,6;-9999;95;922,9;-9999;0;0;0,1;10;1,2;21,54;89,25;1;-9999
"83004";"10/02/2000";1200;6,3;21,5;20,3;-9999;19,6;90;922,5;-9999;36;1;-9999;10;-9999;-9999;-9999;-9999;-9999
"83004";"10/02/2000";1800;-9999;23,6;21,1;-9999;-9999;81;921;-9999;32;2;-9999;10;-9999;-9999;-9999;-9999;-9999
"83004";"11/02/2000";0;-9999;21;20,2;24,4;-9999;93;922;-9999;0;0;0,2;10;1,4;21,62;88;4,333333;-9999
"83004";"11/02/2000";1200;24;22,5;19,9;-9999;20;79;923,1;-9999;36;10;-9999;10;-9999;-9999;-9999;-9999;-9999
"83004";"11/02/2000";1800;-9999;23,8;21,1;-9999;-9999;79;921,4;-9999;36;3;-9999;10;-9999;-9999;-9999;-9999;-9999
"83004";"12/02/2000";0;-9999;20,6;20,2;24,9;-9999;97;923,1;-9999;0;0;0;10;1,4;21,34;92,5;3;-9999
"83004";"12/02/2000";1200;8,4;20,8;19,8;-9999;19;91;923,2;-9999;36;4;-9999;10;-9999;-9999;-9999;-9999;-9999
"83004";"12/02/2000";1800;-9999;22,2;20,9;-9999;-9999;89;922,3;-9999;36;2;-9999;10;-9999;-9999;-9999;-9999;-9999
"83004";"13/02/2000";0;-9999;21;20,4;22,1;-9999;95;923,6;-9999;5;3;0;9;0,7;20,6;95,5;3;-9999
"83004";"13/02/2000";1200;33,6;20,6;20;-9999;19,7;95;924,9;-9999;32;3;-9999;10;-9999;-9999;-9999;-9999;-9999
"83004";"13/02/2000";1800;-9999;20,5;19,9;-9999;-9999;95;924,8;-9999;36;4;-9999;10;-9999;-9999;-9999;-9999;-9999
"83004";"14/02/2000";0;-9999;20,3;19,8;30,2;-9999;96;925,1;-9999;5;2;4,7;9;0,6;23,28;76,25;0,666667;-9999
"83004";"14/02/2000";1200;11,2;23,4;20,8;-9999;19,4;80;926,9;-9999;0;0;-9999;10;-9999;-9999;-9999;-9999;-9999
"83004";"14/02/2000";1800;-9999;29,6;20,6;-9999;-9999;45;925,3;-9999;32;2;-9999;10;-9999;-9999;-9999;-9999;-9999
"83004";"15/02/2000";0;-9999;21,7;20,5;30,9;-9999;90;926,1;-9999;0;0;5,7;10;2,9;24,36;72,5;1,333333;-9999
"83004";"15/02/2000";1200;0;27,1;21,4;-9999;19,4;61;926,1;-9999;5;1;-9999;9;-9999;-9999;-9999;-9999;-9999
"83004";"15/02/2000";1800;-9999;29,7;21,8;-9999;-9999;51;923,3;-9999;32;3;-9999;10;-9999;-9999;-9999;-9999;-9999
"83004";"16/02/2000";0;-9999;22,2;20,9;23,7;-9999;89;925,6;-9999;0;0;0;10;3,1;20,14;91,75;1,333333;-9999
"83004";"16/02/2000";1200;0,8;21,2;19,6;-9999;18,4;87;926,5;-9999;0;0;-9999;10;-9999;-9999;-9999;-9999;-9999
"83004";"16/02/2000";1800;-9999;22,2;20,7;-9999;-9999;88;925;-9999;18;4;-9999;10;-9999;-9999;-9999;-9999;-9999
"83004";"17/02/2000";0;-9999;18,7;18,3;19,5;-9999;96;926,4;-9999;0;0;0;10;0,8;17,48;91,5;2;-9999
"83004";"17/02/2000";1200;39,8;17,5;17;-9999;16,4;95;927,1;-9999;18;2;-9999;10;-9999;-9999;-9999;-9999;-9999
"83004";"17/02/2000";1800;-9999;17,4;16,2;-9999;-9999;89;926,5;-9999;14;3;-9999;10;-9999;-9999;-9999;-9999;-9999
"83004";"18/02/2000";0;-9999;17;16;22,3;-9999;91;927,3;-9999;14;1;1,9;10;0,8;18,06;73,5;2;-9999
"83004";"18/02/2000";1200;6,4;18,7;15,5;-9999;14,5;72;928,5;-9999;0;0;-9999;9;-9999;-9999;-9999;-9999;-9999
"83004";"18/02/2000";1800;-9999;21,3;16,2;-9999;-9999;60;927,9;-9999;9;5;-9999;1;-9999;-9999;-9999;-9999;-9999
"83004";"19/02/2000";0;-9999;17,4;15,3;23,3;-9999;81;929,3;-9999;14;1;4;10;2,7;18,8;81,25;2,333333;-9999
"83004";"19/02/2000";1200;0;20,1;16,6;-9999;15;71;930;-9999;0;0;-9999;5;-9999;-9999;-9999;-9999;-9999
"83004";"19/02/2000";1800;-9999;21,4;18,4;-9999;-9999;76;928,6;-9999;14;4;-9999;10;-9999;-9999;-9999;-9999;-9999
"83004";"20/02/2000";0;-9999;17,8;16,6;25,7;-9999;89;929,6;-9999;14;3;6,7;10;2;20,12;78,5;2,333333;-9999
"83004";"20/02/2000";1200;0;20,4;17;-9999;16,9;72;930,2;-9999;9;2;-9999;10;-9999;-9999;-9999;-9999;-9999
"83004";"20/02/2000";1800;-9999;23;19,4;-9999;-9999;72;928,3;-9999;18;3;-9999;6;-9999;-9999;-9999;-9999;-9999
"83004";"21/02/2000";0;-9999;18,8;17,1;30,3;-9999;85;928,5;-9999;9;2;7,9;10;2,2;21,66;80,5;2;-9999
"83004";"21/02/2000";1200;0;22,4;18,8;-9999;15,6;72;927,6;-9999;5;3;-9999;5;-9999;-9999;-9999;-9999;-9999
"83004";"21/02/2000";1800;-9999;25,4;21,2;-9999;-9999;70;925;-9999;14;3;-9999;3;-9999;-9999;-9999;-9999;-9999
"83004";"22/02/2000";0;-9999;20;18,8;30,9;-9999;90;926;-9999;0;0;2,5;10;2,5;22,68;81;1,333333;-9999
"83004";"22/02/2000";1200;0;25;20,9;-9999;17,9;70;926,9;-9999;0;0;-9999;8;-9999;-9999;-9999;-9999;-9999
"83004";"22/02/2000";1800;-9999;27,4;22,4;-9999;-9999;66;924,4;-9999;14;3;-9999;7;-9999;-9999;-9999;-9999;-9999
"83004";"23/02/2000";0;-9999;19,8;19,1;30,1;-9999;94;927,1;-9999;32;1;6,2;10;2,6;23,32;85,25;2;-9999
"83004";"23/02/2000";1200;20,9;25,5;21,1;-9999;18,6;68;926,2;-9999;0;0;-9999;3;-9999;-9999;-9999;-9999;-9999
"83004";"23/02/2000";1800;-9999;21,2;20,4;-9999;-9999;93;924,6;-9999;23;6;-9999;10;-9999;-9999;-9999;-9999;-9999
"83004";"24/02/2000";0;-9999;21,2;20;30,4;-9999;90;925,1;-9999;0;0;7,1;9;2;24,02;76,5;0;-9999
"83004";"24/02/2000";1200;19,4;26,2;21,2;-9999;18,7;65;924,1;-9999;0;0;-9999;1;-9999;-9999;-9999;-9999;-9999
"83004";"24/02/2000";1800;-9999;25;21,4;-9999;-9999;73;922,2;-9999;0;0;-9999;7;-9999;-9999;-9999;-9999;-9999
"83004";"25/02/2000";0;-9999;22,4;20,4;29,3;-9999;84;923,9;-9999;0;0;9,1;7;2,4;22,58;76;1;-9999
"83004";"25/02/2000";1200;0;22,8;19,6;-9999;17,8;75;924,6;-9999;0;0;-9999;5;-9999;-9999;-9999;-9999;-9999
"83004";"25/02/2000";1800;-9999;27;22,5;-9999;-9999;69;922,8;-9999;14;3;-9999;1;-9999;-9999;-9999;-9999;-9999
"83004";"26/02/2000";0;-9999;21,5;19,1;29,5;-9999;80;925,1;-9999;0;0;5,5;10;2,6;22,78;82,5;3;-9999
"83004";"26/02/2000";1200;0;23,5;20,9;-9999;18,3;80;925,8;-9999;9;2;-9999;4;-9999;-9999;-9999;-9999;-9999
"83004";"26/02/2000";1800;-9999;24,3;21,7;-9999;-9999;80;923,9;-9999;18;6;-9999;10;-9999;-9999;-9999;-9999;-9999
"83004";"27/02/2000";0;-9999;21,3;19,5;29,5;-9999;85;925,7;-9999;14;1;4,6;10;2,3;23,58;87;0,666667;-9999
"83004";"27/02/2000";1200;0;24,7;20,9;-9999;20,3;72;924,9;-9999;5;2;-9999;4;-9999;-9999;-9999;-9999;-9999
"83004";"27/02/2000";1800;-9999;21,9;20,5;-9999;-9999;88;922,9;-9999;0;0;-9999;7;-9999;-9999;-9999;-9999;-9999
"83004";"28/02/2000";0;-9999;21,7;21;31,8;-9999;94;924,2;-9999;0;0;6,7;0;1,5;23,4;87,25;0,666667;-9999
"83004";"28/02/2000";1200;21,9;25,6;21,5;-9999;18,8;70;924,6;-9999;5;1;-9999;5;-9999;-9999;-9999;-9999;-9999
"83004";"28/02/2000";1800;-9999;25,8;23,8;-9999;-9999;85;921,5;-9999;9;1;-9999;10;-9999;-9999;-9999;-9999;-9999
"83004";"29/02/2000";0;-9999;20,4;20;29,2;-9999;97;923,9;-9999;0;0;4,6;2;1,9;22,48;87;3;-9999
"83004";"29/02/2000";1200;21,1;25,6;21,9;-9999;18,8;73;925,6;-9999;0;0;-9999;8;-9999;-9999;-9999;-9999;-9999
"83004";"29/02/2000";1800;-9999;23,8;21,6;-9999;-9999;83;923,7;-9999;9;9;-9999;0;-9999;-9999;-9999;-9999;-9999
"83004";"01/03/2000";0;-9999;19,4;19;-9999;-9999;96;926;-9999;0;0;-9999;0;-9999;-9999;-9999;-9999;-9999
"83004";"11/08/2009";0;-9999;-9999;-9999;-9999;-9999;-9999;-9999;-9999;-9999;-9999;-9999;-9999;-9999;-9999;88,5;1,7148;-9999
"83004";"11/08/2009";1200;2,8;14;-9999;-9999;11,8;89;932,5;1022,9;14;2,5722;-9999;10;-9999;-9999;-9999;-9999;-9999
"83004";"11/08/2009";1800;-9999;14;-9999;-9999;-9999;89;932,5;1022,9;14;2,5722;-9999;10;-9999;-9999;-9999;-9999;-9999
"83004";"12/08/2009";0;-9999;12,8;-9999;-9999;-9999;88;933,7;1023,7;0;0;-9999;10;-9999;-9999;-9999;3,34386;-9999
"83004";"12/08/2009";1200;-9999;13,6;-9999;-9999;12,4;80;933,7;1024,4;7;4,11552;-9999;10;-9999;-9999;-9999;-9999;-9999
"83004";"12/08/2009";1800;-9999;19,2;-9999;-9999;-9999;67;931,3;1020,6;14;2,5722;-9999;1,25;-9999;-9999;-9999;-9999;-9999
"83004";"13/08/2009";0;-9999;-9999;-9999;26,1;-9999;-9999;-9999;-9999;-9999;-9999;9,7;-9999;-9999;16,26;75;1,2861;-9999
"83004";"13/08/2009";1200;0;15,6;-9999;-9999;12;78;932,9;1022,8;5;2,5722;-9999;0;-9999;-9999;-9999;-9999;-9999
"83004";"14/08/2009";0;-9999;13,8;-9999;-9999;-9999;92;930,8;1021,1;0;0;-9999;0;-9999;-9999;-9999;2,5722;-9999
"83004";"14/08/2009";1200;0;17,2;-9999;-9999;8,8;68;930,7;1020,3;14;2,5722;-9999;0;-9999;-9999;-9999;-9999;-9999
"83004";"14/08/2009";1800;-9999;11,8;-9999;-9999;-9999;39;927,2;1017,5;9;2,5722;-9999;0;-9999;-9999;-9999;-9999;-9999
"83004";"15/08/2009";0;-9999;-9999;-9999;27;-9999;-9999;-9999;-9999;-9999;-9999;10,2;-9999;-9999;18,06;56,25;2,05776;-9999
"83004";"15/08/2009";1200;0;18,3;-9999;-9999;8,6;55;929,5;1018,9;5;2,05776;-9999;0;-9999;-9999;-9999;-9999;-9999
"83004";"15/08/2009";1800;-9999;25,9;-9999;-9999;-9999;34;925,5;1013;32;2,05776;-9999;2,5;-9999;-9999;-9999;-9999;-9999
"83004";"16/08/2009";0;-9999;18,2;-9999;-9999;-9999;68;927,4;1016,4;9;2,05776;-9999;8,75;-9999;-9999;-9999;2,82942;-9999
"83004";"16/08/2009";1200;0;19,8;-9999;-9999;13,8;52;929,5;1018,5;9;3,60108;-9999;0;-9999;-9999;-9999;-9999;-9999
"83004";"16/08/2009";1800;-9999;26;-9999;-9999;-9999;35;925,7;1013,1;36;2,05776;-9999;7,5;-9999;-9999;-9999;-9999;-9999
"83004";"17/08/2009";0;-9999;-9999;-9999;28,9;-9999;-9999;-9999;-9999;-9999;-9999;1,3;-9999;-9999;20,66;56;2,5722;-9999
